Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Arrivals (Tonnes),Price Date
2045,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2232,2631,2456,122.81,27 Jan 2026
2046,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1958,2480,2263,136.56,27 Jan 2026
2047,Vellore,vellore_market,Tomato,Local,FAQ,2145,2690,2442,98.85,27 Jan 2026
2048,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1894,2370,2100,164.06,27 Jan 2026
2049,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1177,1467,1326,95.4,27 Jul 2025
2050,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1153,1344,1248,102.17,27 Jul 2025
2051,Vellore,vellore_market,Tomato,Local,FAQ,1279,1590,1424,71.58,27 Jul 2025
2052,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1103,1417,1254,100.84,27 Jul 2025
2053,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1250,1592,1386,93.73,27 Jul 2026
2054,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1524,1852,1727,53.03,27 Jul 2026
2055,Vellore,vellore_market,Tomato,Local,FAQ,1642,2181,1909,37.6,27 Jul 2026
2056,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1788,2109,1968,99.21,27 Jul 2026
2057,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1605,1921,1728,76.78,27 Jun 2025
2058,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1234,1572,1400,109.47,27 Jun 2025
2059,Vellore,vellore_market,Tomato,Local,FAQ,1384,1668,1554,72.28,27 Jun 2025
2060,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1343,1615,1492,112.14,27 Jun 2025
2061,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1760,2272,1991,63.11,27 Jun 2026
2062,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1599,1965,1794,83.75,27 Jun 2026
2063,Vellore,vellore_market,Tomato,Local,FAQ,1263,1568,1397,90.16,27 Jun 2026
2064,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2006,2537,2280,103.39,27 Jun 2026
2065,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2053,2542,2275,136.84,27 Mar 2025
2066,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2174,2765,2452,125.42,27 Mar 2025
2067,Vellore,vellore_market,Tomato,Local,FAQ,1972,2392,2142,118.04,27 Mar 2025
2068,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2564,3201,2839,92.63,27 Mar 2025
2069,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1713,2031,1855,213.75,27 Mar 2026
2070,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2481,3147,2750,105.08,27 Mar 2026
2071,Vellore,vellore_market,Tomato,Local,FAQ,2320,3027,2674,80.23,27 Mar 2026
2072,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2126,2555,2321,146.92,27 Mar 2026
2073,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1918,2249,2083,96.85,27 May 2025
2074,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1982,2415,2154,72.93,27 May 2025
2075,Vellore,vellore_market,Tomato,Local,FAQ,2019,2630,2289,55.63,27 May 2025
2076,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1683,2096,1883,108.58,27 May 2025
2077,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1921,2525,2204,76.51,27 May 2026
2078,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1815,2242,2003,94.92,27 May 2026
2079,Vellore,vellore_market,Tomato,Local,FAQ,1600,1968,1803,80.6,27 May 2026
2080,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1699,2014,1859,107.44,27 May 2026
2081,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1319,1569,1455,165.96,27 Nov 2025
2082,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1606,2116,1862,113.14,27 Nov 2025
2083,Vellore,vellore_market,Tomato,Local,FAQ,1644,1997,1808,93.65,27 Nov 2025
2084,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1400,1747,1598,144.14,27 Nov 2025
2085,Vellore,vellore_arakkonam,Tomato,Local,FAQ,965,1241,1121,165.14,27 Oct 2025
2086,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1282,1557,1448,108.83,27 Oct 2025
2087,Vellore,vellore_market,Tomato,Local,FAQ,1241,1534,1403,94.64,27 Oct 2025
2088,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1303,1688,1474,131.03,27 Oct 2025
2089,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1539,1790,1670,70.9,27 Sep 2025
2090,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1172,1466,1295,101.51,27 Sep 2025
2091,Vellore,vellore_market,Tomato,Local,FAQ,1287,1615,1436,67.71,27 Sep 2025
2092,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1204,1471,1331,90.79,27 Sep 2025
2093,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1647,2042,1872,134.48,28 Apr 2025
2094,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1628,2039,1884,139.03,28 Apr 2025
2095,Vellore,vellore_market,Tomato,Local,FAQ,1959,2461,2254,78.03,28 Apr 2025
2096,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1847,2429,2144,126.01,28 Apr 2025
2097,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1804,2367,2077,117.46,28 Apr 2026
2098,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2096,2530,2346,93.24,28 Apr 2026
2099,Vellore,vellore_market,Tomato,Local,FAQ,1935,2429,2188,98.53,28 Apr 2026
2100,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2129,2556,2350,90.68,28 Apr 2026
2101,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1138,1408,1232,83.51,28 Aug 2025
2102,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1002,1254,1119,105.48,28 Aug 2025
2103,Vellore,vellore_market,Tomato,Local,FAQ,1461,1840,1645,45.74,28 Aug 2025
2104,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1104,1333,1242,88.13,28 Aug 2025
2105,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2205,2623,2430,118.15,28 Dec 2025
2106,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2114,2562,2296,111.9,28 Dec 2025
2107,Vellore,vellore_market,Tomato,Local,FAQ,2125,2657,2428,91.33,28 Dec 2025
2108,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1477,1819,1646,207.11,28 Dec 2025
2109,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2374,3030,2666,110.0,28 Feb 2025
2110,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2272,2806,2557,123.04,28 Feb 2025
2111,Vellore,vellore_market,Tomato,Local,FAQ,1971,2456,2166,127.92,28 Feb 2025
2112,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2242,2881,2579,134.7,28 Feb 2025
2113,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1949,2460,2217,150.13,28 Feb 2026
2114,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2388,3176,2765,111.26,28 Feb 2026
2115,Vellore,vellore_market,Tomato,Local,FAQ,2336,2934,2703,87.77,28 Feb 2026
2116,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2219,2586,2403,132.46,28 Feb 2026
2117,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2304,2848,2526,136.51,28 Jan 2025
2118,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2436,3036,2653,110.96,28 Jan 2025
2119,Vellore,vellore_market,Tomato,Local,FAQ,2861,3495,3196,67.85,28 Jan 2025
2120,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1740,2170,2011,181.39,28 Jan 2025
2121,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1646,2091,1824,200.36,28 Jan 2026
2122,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2005,2618,2299,137.51,28 Jan 2026
2123,Vellore,vellore_market,Tomato,Local,FAQ,2271,3008,2627,88.44,28 Jan 2026
2124,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1799,2192,1940,180.19,28 Jan 2026
2125,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1120,1417,1242,103.34,28 Jul 2025
2126,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1474,1768,1630,61.88,28 Jul 2025
2127,Vellore,vellore_market,Tomato,Local,FAQ,1536,1829,1674,52.4,28 Jul 2025
2128,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1053,1291,1183,103.43,28 Jul 2025
2129,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1178,1423,1324,96.81,28 Jul 2026
2130,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1446,1696,1560,63.79,28 Jul 2026
2131,Vellore,vellore_market,Tomato,Local,FAQ,1634,2048,1815,41.33,28 Jul 2026
2132,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1756,2255,1966,74.79,28 Jul 2026
2133,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1384,1653,1541,92.95,28 Jun 2025
2134,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1646,1979,1792,70.37,28 Jun 2025
2135,Vellore,vellore_market,Tomato,Local,FAQ,1553,1903,1729,59.93,28 Jun 2025
2136,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1868,2433,2134,59.93,28 Jun 2025
2137,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1525,1839,1654,84.09,28 Jun 2026
2138,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1655,2098,1914,72.15,28 Jun 2026
2139,Vellore,vellore_market,Tomato,Local,FAQ,1585,1965,1787,55.8,28 Jun 2026
2140,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2003,2545,2263,117.49,28 Jun 2026
2141,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2204,2607,2424,126.67,28 Mar 2025
2142,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2286,2790,2492,132.21,28 Mar 2025
2143,Vellore,vellore_market,Tomato,Local,FAQ,2393,3094,2705,83.25,28 Mar 2025
2144,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2316,2838,2491,127.35,28 Mar 2025
2145,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2442,2893,2654,101.0,28 Mar 2026
2146,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2356,2822,2626,115.76,28 Mar 2026
2147,Vellore,vellore_market,Tomato,Local,FAQ,1743,2175,1924,144.56,28 Mar 2026
2148,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1854,2276,2007,187.73,28 Mar 2026
2149,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1618,1904,1747,124.21,28 May 2025
2150,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1666,2044,1894,83.4,28 May 2025
2151,Vellore,vellore_market,Tomato,Local,FAQ,1885,2368,2164,61.8,28 May 2025
2152,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1910,2376,2126,93.56,28 May 2025
2153,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1775,2113,1914,101.14,28 May 2026
2154,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1758,2223,2002,93.53,28 May 2026
2155,Vellore,vellore_market,Tomato,Local,FAQ,2048,2384,2206,55.78,28 May 2026
2156,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1728,2123,1968,92.75,28 May 2026
2157,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1683,2143,1890,106.88,28 Nov 2025
2158,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1610,1946,1775,114.2,28 Nov 2025
2159,Vellore,vellore_market,Tomato,Local,FAQ,1658,2079,1869,89.23,28 Nov 2025
2160,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1323,1637,1459,168.17,28 Nov 2025
2161,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1248,1601,1411,112.7,28 Oct 2025
2162,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1191,1499,1329,122.34,28 Oct 2025
2163,Vellore,vellore_market,Tomato,Local,FAQ,1208,1534,1385,99.82,28 Oct 2025
2164,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1302,1583,1446,134.48,28 Oct 2025
2165,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1067,1320,1230,121.25,28 Sep 2025
2166,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1406,1770,1561,73.16,28 Sep 2025
2167,Vellore,vellore_market,Tomato,Local,FAQ,1506,1852,1655,52.39,28 Sep 2025
2168,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1185,1542,1342,86.24,28 Sep 2025
2169,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1991,2478,2247,91.03,29 Apr 2025
2170,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1973,2567,2273,95.83,29 Apr 2025
2171,Vellore,vellore_market,Tomato,Local,FAQ,1530,1913,1692,134.53,29 Apr 2025
2172,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1878,2502,2183,108.08,29 Apr 2025
2173,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2042,2596,2302,110.16,29 Apr 2026
2174,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1433,1711,1547,183.97,29 Apr 2026
2175,Vellore,vellore_market,Tomato,Local,FAQ,2080,2557,2340,79.94,29 Apr 2026
2176,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1666,2051,1828,150.12,29 Apr 2026
2177,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1020,1257,1142,100.73,29 Aug 2025
2178,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1103,1386,1243,85.33,29 Aug 2025
2179,Vellore,vellore_market,Tomato,Local,FAQ,1100,1355,1192,87.89,29 Aug 2025
2180,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1112,1329,1224,87.87,29 Aug 2025
2181,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1530,1887,1750,202.25,29 Dec 2025
2182,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1829,2294,2021,143.77,29 Dec 2025
2183,Vellore,vellore_market,Tomato,Local,FAQ,1792,2240,2066,116.75,29 Dec 2025
2184,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1370,1680,1550,207.6,29 Dec 2025
2185,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2167,2720,2426,136.76,29 Jan 2025
2186,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2042,2561,2249,148.44,29 Jan 2025
2187,Vellore,vellore_market,Tomato,Local,FAQ,2236,2776,2555,100.63,29 Jan 2025
2188,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1310,1614,1448,317.99,29 Jan 2025
2189,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2292,2706,2525,111.93,29 Jan 2026
2190,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2053,2563,2258,138.11,29 Jan 2026
2191,Vellore,vellore_market,Tomato,Local,FAQ,2365,2957,2723,85.95,29 Jan 2026
2192,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1815,2167,1976,183.87,29 Jan 2026
2193,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1327,1715,1528,68.95,29 Jul 2025
2194,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1163,1499,1316,89.7,29 Jul 2025
2195,Vellore,vellore_market,Tomato,Local,FAQ,1357,1752,1541,57.36,29 Jul 2025
2196,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1089,1307,1197,97.0,29 Jul 2025
2197,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1299,1690,1472,79.44,29 Jul 2026
2198,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1239,1526,1362,79.07,29 Jul 2026
2199,Vellore,vellore_market,Tomato,Local,FAQ,1197,1473,1297,77.02,29 Jul 2026
2200,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1749,2112,1960,93.48,29 Jul 2026
2201,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1435,1734,1546,90.17,29 Jun 2025
2202,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1373,1782,1588,95.11,29 Jun 2025
2203,Vellore,vellore_market,Tomato,Local,FAQ,1504,1885,1668,61.71,29 Jun 2025
2204,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1451,1900,1657,89.2,29 Jun 2025
2205,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1656,2067,1921,60.14,29 Jun 2026
2206,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1194,1500,1383,135.04,29 Jun 2026
2207,Vellore,vellore_market,Tomato,Local,FAQ,1240,1571,1384,88.32,29 Jun 2026
2208,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1985,2442,2253,82.29,29 Jun 2026
2209,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2070,2473,2294,141.74,29 Mar 2025
2210,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2225,2807,2480,142.11,29 Mar 2025
2211,Vellore,vellore_market,Tomato,Local,FAQ,2426,3025,2711,81.27,29 Mar 2025
2212,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2445,3181,2828,105.16,29 Mar 2025
2213,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1736,2024,1881,185.19,29 Mar 2026
2214,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1787,2183,2025,168.77,29 Mar 2026
2215,Vellore,vellore_market,Tomato,Local,FAQ,2033,2404,2187,108.74,29 Mar 2026
2216,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2264,2719,2514,127.23,29 Mar 2026
2217,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2286,2750,2538,59.07,29 May 2025
2218,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1319,1608,1481,140.91,29 May 2025
2219,Vellore,vellore_market,Tomato,Local,FAQ,1468,1828,1666,95.26,29 May 2025
2220,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1683,2046,1857,110.59,29 May 2025
2221,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1426,1855,1655,115.15,29 May 2026
2222,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1835,2339,2082,87.18,29 May 2026
2223,Vellore,vellore_market,Tomato,Local,FAQ,1626,1914,1752,87.74,29 May 2026
2224,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1645,1983,1832,99.78,29 May 2026
2225,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1822,2154,1998,91.44,29 Nov 2025
2226,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1721,2037,1900,101.25,29 Nov 2025
2227,Vellore,vellore_market,Tomato,Local,FAQ,1441,1786,1622,113.13,29 Nov 2025
2228,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1373,1740,1551,153.98,29 Nov 2025
2229,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1319,1621,1469,108.39,29 Oct 2025
2230,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1444,1790,1558,93.93,29 Oct 2025
2231,Vellore,vellore_market,Tomato,Local,FAQ,1291,1607,1402,98.94,29 Oct 2025
2232,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1118,1388,1275,167.75,29 Oct 2025
2233,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1035,1316,1165,125.35,29 Sep 2025
2234,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1319,1578,1420,88.65,29 Sep 2025
2235,Vellore,vellore_market,Tomato,Local,FAQ,1216,1532,1380,74.92,29 Sep 2025
2236,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1209,1436,1314,91.31,29 Sep 2025
2237,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1712,2008,1869,139.06,30 Apr 2025
2238,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1780,2319,2065,112.53,30 Apr 2025
2239,Vellore,vellore_market,Tomato,Local,FAQ,1872,2383,2117,98.31,30 Apr 2025
2240,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1728,2071,1912,143.99,30 Apr 2025
2241,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2014,2464,2242,107.03,30 Apr 2026
2242,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2013,2444,2167,108.89,30 Apr 2026
2243,Vellore,vellore_market,Tomato,Local,FAQ,2381,2848,2617,69.58,30 Apr 2026
2244,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2570,3118,2911,65.07,30 Apr 2026
2245,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1081,1381,1226,97.55,30 Aug 2025
2246,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1271,1579,1423,69.05,30 Aug 2025
2247,Vellore,vellore_market,Tomato,Local,FAQ,1212,1527,1408,66.46,30 Aug 2025
2248,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1117,1435,1251,86.5,30 Aug 2025
2249,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1943,2343,2177,133.83,30 Dec 2025
2250,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2018,2619,2326,117.39,30 Dec 2025
2251,Vellore,vellore_market,Tomato,Local,FAQ,2632,3297,3022,59.83,30 Dec 2025
2252,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1718,2164,1984,139.48,30 Dec 2025
2253,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2355,3080,2707,109.4,30 Jan 2025
2254,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1971,2312,2148,163.65,30 Jan 2025
2255,Vellore,vellore_market,Tomato,Local,FAQ,2441,2926,2637,96.79,30 Jan 2025
2256,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1770,2147,1950,190.29,30 Jan 2025
2257,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1892,2231,2044,157.21,30 Jan 2026
2258,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2273,2823,2490,110.74,30 Jan 2026
2259,Vellore,vellore_market,Tomato,Local,FAQ,2181,2567,2384,106.51,30 Jan 2026
2260,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1957,2498,2218,153.81,30 Jan 2026
2261,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1164,1485,1323,89.38,30 Jul 2025
2262,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1084,1387,1258,93.84,30 Jul 2025
2263,Vellore,vellore_market,Tomato,Local,FAQ,1212,1437,1337,72.07,30 Jul 2025
2264,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,949,1232,1102,117.93,30 Jul 2025
2265,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1165,1497,1354,93.96,30 Jul 2026
2266,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1414,1844,1628,58.75,30 Jul 2026
2267,Vellore,vellore_market,Tomato,Local,FAQ,1203,1518,1324,73.94,30 Jul 2026
2268,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1735,2135,1950,84.84,30 Jul 2026
2269,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1244,1647,1438,101.22,30 Jun 2025
2270,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2208,2835,2489,43.15,30 Jun 2025
2271,Vellore,vellore_market,Tomato,Local,FAQ,1012,1279,1176,117.55,30 Jun 2025
2272,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1770,2339,2034,58.18,30 Jun 2025
2273,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1297,1637,1444,102.69,30 Jun 2026
2274,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1633,2066,1869,69.69,30 Jun 2026
2275,Vellore,vellore_market,Tomato,Local,FAQ,1179,1466,1310,92.3,30 Jun 2026
2276,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2010,2456,2206,71.41,30 Jun 2026
2277,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2069,2548,2278,146.42,30 Mar 2025
2278,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2534,3154,2767,108.06,30 Mar 2025
2279,Vellore,vellore_market,Tomato,Local,FAQ,2069,2636,2297,119.66,30 Mar 2025
2280,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2165,2710,2469,133.21,30 Mar 2025
2281,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1848,2163,1992,169.97,30 Mar 2026
2282,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2078,2566,2297,132.52,30 Mar 2026
2283,Vellore,vellore_market,Tomato,Local,FAQ,2264,2820,2506,87.49,30 Mar 2026
2284,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2011,2485,2269,157.78,30 Mar 2026
2285,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1713,2106,1892,88.77,30 May 2025
2286,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1668,2082,1831,93.26,30 May 2025
2287,Vellore,vellore_market,Tomato,Local,FAQ,1873,2275,2034,62.68,30 May 2025
2288,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1682,1942,1811,101.7,30 May 2025
2289,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1597,1923,1746,103.55,30 May 2026
2290,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2344,2961,2692,53.13,30 May 2026
2291,Vellore,vellore_market,Tomato,Local,FAQ,1309,1601,1461,112.31,30 May 2026
2292,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1581,1917,1705,108.99,30 May 2026
2293,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1746,2221,1986,96.6,30 Nov 2025
2294,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1728,2021,1871,103.89,30 Nov 2025
2295,Vellore,vellore_market,Tomato,Local,FAQ,1464,1814,1630,119.8,30 Nov 2025
2296,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1593,1998,1764,125.23,30 Nov 2025
2297,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1181,1433,1319,143.95,30 Oct 2025
2298,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1220,1469,1373,116.78,30 Oct 2025
2299,Vellore,vellore_market,Tomato,Local,FAQ,1377,1764,1553,77.94,30 Oct 2025
2300,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1310,1634,1474,133.47,30 Oct 2025
2301,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1260,1526,1415,91.57,30 Sep 2025
2302,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1416,1726,1568,76.84,30 Sep 2025
2303,Vellore,vellore_market,Tomato,Local,FAQ,1249,1585,1383,77.78,30 Sep 2025
2304,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1018,1258,1124,128.42,30 Sep 2025
2305,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1304,1666,1457,71.06,31 Aug 2025
2306,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1497,1906,1684,53.81,31 Aug 2025
2307,Vellore,vellore_market,Tomato,Local,FAQ,1562,1897,1696,49.86,31 Aug 2025
2308,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1124,1391,1231,94.31,31 Aug 2025
