Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
16/07/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
26/07/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
23/07/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
01/08/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
10/08/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
11/08/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
13/08/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
17/08/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
26/06/2026,Cabbage,154,Vellore,Local,Thirupathur APMC,4400,4400,4400.0,Tamil Nadu,Cabbage
30/06/2026,Snakeguard,156,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Snakeguard
23/06/2026,Cabbage,154,Vellore,Local,Thirupathur APMC,4400,4400,4400.0,Tamil Nadu,Cabbage
29/06/2026,Jamun(Narale Hannu),184,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Jamun
17/06/2026,Knool Khol,177,Vellore,Local,Thirupathur APMC,4500,4500,4500.0,Tamil Nadu,Knool Khol
18/06/2026,Knool Khol,177,Vellore,Local,Thirupathur APMC,4500,4500,4500.0,Tamil Nadu,Knool Khol
20/06/2026,Knool Khol,177,Vellore,Local,Thirupathur APMC,4500,4500,4500.0,Tamil Nadu,Knool Khol
21/06/2026,Knool Khol,177,Vellore,Local,Thirupathur APMC,4500,4500,4500.0,Tamil Nadu,Knool Khol
24/06/2026,Knool Khol,177,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Knool Khol
29/06/2026,Knool Khol,177,Vellore,Local,Thirupathur APMC,5500,5500,5500.0,Tamil Nadu,Knool Khol
27/06/2026,Knool Khol,177,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Knool Khol
23/06/2026,Snakeguard,156,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Snakeguard
21/06/2026,Snakeguard,156,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Snakeguard
30/06/2026,Guava,185,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Guava Allahabad
29/06/2026,Guava,185,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Guava Allahabad
15/06/2026,Thondekai,162,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Thondekai
20/06/2026,Thondekai,162,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Thondekai
24/06/2026,Thondekai,162,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Thondekai
16/06/2026,Groundnut,10,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Big (With Shell)
18/06/2026,Onion,23,Vellore,Local,Thirupathur APMC,2800,2800,2800.0,Tamil Nadu,Bellary
21/06/2026,Onion,23,Vellore,Local,Thirupathur APMC,2800,2800,2800.0,Tamil Nadu,Bellary
29/06/2026,Onion,23,Vellore,Local,Thirupathur APMC,3400,3400,3400.0,Tamil Nadu,Bellary
16/06/2026,Cowpea(Veg),89,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Cowpea (Veg)
23/06/2026,Cowpea(Veg),89,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Cowpea (Veg)
15/06/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
17/06/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
22/06/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
25/06/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
29/06/2026,Chikoos(Sapota),71,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Sapota
15/06/2026,Cowpea(Veg),89,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Cowpea (Veg)
17/06/2026,Potato,24,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Red Nanital
20/06/2026,Potato,24,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Red Nanital
22/06/2026,Potato,24,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Red Nanital
24/06/2026,Potato,24,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Red Nanital
30/06/2026,Potato,24,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Red Nanital
26/06/2026,Potato,24,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Red Nanital
28/06/2026,Potato,24,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Red Nanital
28/06/2026,Coconut,138,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Coconut
16/06/2026,Drumstick,168,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Drumstick
24/06/2026,Chow Chow,167,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Chow Chow
28/06/2026,Chow Chow,167,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Chow Chow
27/06/2026,Chow Chow,167,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Chow Chow
17/06/2026,Drumstick,168,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Drumstick
19/06/2026,Drumstick,168,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Drumstick
17/06/2026,Green Avare(W),165,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Green Avare (W)
22/06/2026,Drumstick,168,Vellore,Local,Thirupathur APMC,10000,10000,10000.0,Tamil Nadu,Drumstick
24/06/2026,Drumstick,168,Vellore,Local,Thirupathur APMC,10000,10000,10000.0,Tamil Nadu,Drumstick
20/06/2026,Green Avare(W),165,Vellore,Local,Thirupathur APMC,7000,7000,7000.0,Tamil Nadu,Green Avare (W)
28/06/2026,Green Avare(W),165,Vellore,Local,Thirupathur APMC,7000,7000,7000.0,Tamil Nadu,Green Avare (W)
30/06/2026,Drumstick,168,Vellore,Local,Thirupathur APMC,10000,10000,10000.0,Tamil Nadu,Drumstick
27/06/2026,Drumstick,168,Vellore,Local,Thirupathur APMC,10000,10000,10000.0,Tamil Nadu,Drumstick
25/06/2026,Beetroot,157,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Beetroot
27/06/2026,Green Avare(W),165,Vellore,Local,Thirupathur APMC,7000,7000,7000.0,Tamil Nadu,Green Avare (W)
17/06/2026,Yam(Ratalu),297,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Yam (Ratalu)
21/06/2026,Yam(Ratalu),297,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Yam (Ratalu)
28/06/2026,Yam(Ratalu),297,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Yam (Ratalu)
26/06/2026,Yam(Ratalu),297,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Yam (Ratalu)
21/06/2026,Indian Beans(Seam),299,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Indian Beans (Seam)
24/06/2026,Indian Beans(Seam),299,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Indian Beans (Seam)
30/06/2026,Indian Beans(Seam),299,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Indian Beans (Seam)
16/06/2026,Carrot,153,Vellore,Local,Thirupathur APMC,7600,7600,7600.0,Tamil Nadu,Pusakesar
22/06/2026,Carrot,153,Vellore,Local,Thirupathur APMC,7600,7600,7600.0,Tamil Nadu,Pusakesar
27/06/2026,Raddish,161,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Raddish
17/06/2026,Coconut,138,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Coconut
21/06/2026,Lemon,310,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Lemon
24/06/2026,Lemon,310,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Lemon
28/06/2026,Lemon,310,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Lemon
30/06/2026,Lemon,310,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Lemon
17/06/2026,Lemon,310,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Lemon
19/06/2026,Lemon,310,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Lemon
20/06/2026,Lemon,310,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Lemon
26/06/2026,Cucumbar(Kheera),159,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cucumbar
27/06/2026,Cucumbar(Kheera),159,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cucumbar
15/06/2026,Capsicum,164,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Capsicum
17/06/2026,Chow Chow,167,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Chow Chow
25/06/2026,Cucumbar(Kheera),159,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cucumbar
21/06/2026,Ridgeguard(Tori),160,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Ridgeguard(Tori)
28/06/2026,Ridgeguard(Tori),160,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Ridgeguard(Tori)
21/06/2026,Raddish,161,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Raddish
25/06/2026,Raddish,161,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Raddish
16/06/2026,Mint(Pudina),360,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Mint(Pudina)
21/06/2026,Onion Green,358,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Onion Green
26/06/2026,Onion Green,358,Vellore,Local,Thirupathur APMC,7000,7000,7000.0,Tamil Nadu,Onion Green
19/06/2026,Onion Green,358,Vellore,Local,Thirupathur APMC,5500,5500,5500.0,Tamil Nadu,Onion Green
23/06/2026,Onion Green,358,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Onion Green
28/06/2026,Capsicum,164,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Capsicum
23/06/2026,Sweet Potato,152,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Hosur Red
15/06/2026,Raddish,161,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Raddish
19/06/2026,Raddish,161,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Raddish
22/06/2026,Tender Coconut,200,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tender Coconut
27/06/2026,Tender Coconut,200,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tender Coconut
16/06/2026,Mango(Raw-Ripe),172,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Mango - Raw-Ripe
22/06/2026,Mango(Raw-Ripe),172,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Mango - Raw-Ripe
20/06/2026,Chow Chow,167,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Chow Chow
19/06/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,4500,4500,4500.0,Tamil Nadu,Bitter Gourd
23/06/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
20/06/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
21/06/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
16/06/2026,Cluster beans,80,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cluster Beans
19/06/2026,Cluster beans,80,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cluster Beans
15/06/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
22/06/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
17/06/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Bitter Gourd
24/06/2026,Cluster beans,80,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cluster Beans
15/06/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
27/06/2026,Cluster beans,80,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cluster Beans
28/06/2026,Cluster beans,80,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cluster Beans
20/06/2026,Green Chilli,87,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Green Chilly
27/06/2026,Beans,94,Vellore,Local,Thirupathur APMC,9000,9000,9000.0,Tamil Nadu,Beans (Whole)
19/06/2026,Ashgourd,83,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Gouard
16/06/2026,Beans,94,Vellore,Local,Thirupathur APMC,7400,7400,7400.0,Tamil Nadu,Beans (Whole)
17/06/2026,Beans,94,Vellore,Local,Thirupathur APMC,7400,7400,7400.0,Tamil Nadu,Beans (Whole)
30/06/2026,Ashgourd,83,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Gouard
15/06/2026,Banana,19,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Besrai
16/06/2026,Banana,19,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Besrai
17/06/2026,Banana,19,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Besrai
28/06/2026,Banana,19,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Besrai
21/06/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,I Sort
26/06/2026,Brinjal,35,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Round
26/06/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,I Sort
21/06/2026,Tomato,78,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Deshi
23/06/2026,Papaya,72,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Papaya
30/06/2026,Papaya,72,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Papaya
16/06/2026,Ginger(Green),103,Vellore,Local,Thirupathur APMC,18000,18000,18000.0,Tamil Nadu,Green Ginger
17/06/2026,Ginger(Green),103,Vellore,Local,Thirupathur APMC,18000,18000,18000.0,Tamil Nadu,Green Ginger
23/06/2026,Ginger(Green),103,Vellore,Local,Thirupathur APMC,18000,18000,18000.0,Tamil Nadu,Green Ginger
22/06/2026,Ginger(Green),103,Vellore,Local,Thirupathur APMC,18000,18000,18000.0,Tamil Nadu,Green Ginger
30/06/2026,Ginger(Green),103,Vellore,Local,Thirupathur APMC,20000,20000,20000.0,Tamil Nadu,Green Ginger
24/06/2026,Pumpkin,84,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Pumpkin
30/06/2026,Pumpkin,84,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Pumpkin
25/06/2026,Tomato,78,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Deshi
30/06/2026,Tomato,78,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Deshi
17/06/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,2400,2400,2400.0,Tamil Nadu,Bhindi
22/06/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bhindi
30/06/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,2700,2700,2700.0,Tamil Nadu,Bhindi
29/06/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,2700,2700,2700.0,Tamil Nadu,Bhindi
26/06/2026,Tapioca,100,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tapioca
18/06/2026,Tapioca,100,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tapioca
23/06/2026,Tapioca,100,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Tapioca
25/06/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Bhindi
19/06/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
21/06/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
16/06/2026,Brinjal,35,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Round
17/06/2026,Brinjal,35,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Round
20/06/2026,Brinjal,35,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Round
22/06/2026,Brinjal,35,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Round
21/06/2026,Brinjal,35,Vellore,Local,Thirupathur APMC,4600,4600,4600.0,Tamil Nadu,Round
24/06/2026,Brinjal,35,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Round
20/06/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
30/06/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
17/06/2026,Cauliflower,34,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Ranchi
26/06/2026,Cauliflower,34,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Ranchi
28/06/2026,Brinjal,35,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Round
25/06/2026,Ragi(Finger Millet),30,Vellore,Local,Thirupathur APMC,3000,2800,2900.0,Tamil Nadu,Local
18/06/2026,Ragi(Finger Millet),30,Vellore,Local,Thirupathur APMC,2500,2400,2450.0,Tamil Nadu,Other
16/06/2026,Garlic,25,Vellore,Local,Thirupathur APMC,18000,18000,18000.0,Tamil Nadu,Garlic
18/06/2026,Garlic,25,Vellore,Local,Thirupathur APMC,18000,18000,18000.0,Tamil Nadu,Garlic
22/06/2026,Garlic,25,Vellore,Local,Thirupathur APMC,20000,20000,20000.0,Tamil Nadu,Garlic
18/06/2026,Green Peas,50,Vellore,Local,Thirupathur APMC,6000,6000,6000.0,Tamil Nadu,Green Peas
21/06/2026,Green Peas,50,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Green Peas
26/06/2026,Green Peas,50,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Green Peas
26/06/2026,Papaya,72,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Papaya
28/06/2026,Garlic,25,Vellore,Local,Thirupathur APMC,20000,20000,20000.0,Tamil Nadu,Garlic
17/06/2026,Banana - Green,90,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Banana - Green
20/06/2026,Banana - Green,90,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Banana - Green
23/06/2026,Banana - Green,90,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Banana - Green
24/06/2026,Banana - Green,90,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Banana - Green
29/06/2026,Banana - Green,90,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Banana - Green
27/06/2026,Banana - Green,90,Vellore,Local,Thirupathur APMC,2500,2500,2500.0,Tamil Nadu,Banana - Green
25/06/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
23/06/2026,Beetroot,157,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Beetroot
26/06/2026,Green Avare(W),165,Vellore,Local,Thirupathur APMC,6600,6600,6600.0,Tamil Nadu,Green Avare (W)
29/06/2026,Beetroot,157,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Beetroot
27/06/2026,Beetroot,157,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Beetroot
30/06/2026,Amla(Nelli Kai),355,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Amla
26/06/2026,Amla(Nelli Kai),355,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Amla
15/06/2026,Cucumbar(Kheera),159,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Cucumbar
04/07/2026,Green Peas,50,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Green Peas
08/07/2026,Green Peas,50,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Green Peas
12/07/2026,Green Peas,50,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Green Peas
18/07/2026,Green Peas,50,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Green Peas
26/07/2026,Green Peas,50,Vellore,Local,Thirupathur APMC,11000,11000,11000.0,Tamil Nadu,Green Peas
27/07/2026,Green Peas,50,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,Green Peas
29/07/2026,Green Peas,50,Vellore,Local,Thirupathur APMC,10000,10000,10000.0,Tamil Nadu,Green Peas
02/07/2026,Tomato,78,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Deshi
01/07/2026,Onion,23,Vellore,Local,Thirupathur APMC,3400,3400,3400.0,Tamil Nadu,Bellary
03/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
11/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
14/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
01/07/2026,Banana,19,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Besrai
15/07/2026,Banana,19,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Besrai
06/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
12/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
10/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
19/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
16/07/2026,Onion,23,Vellore,Local,Thirupathur APMC,3700,3700,3700.0,Tamil Nadu,Bellary
19/07/2026,Banana,19,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Besrai
23/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
25/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
29/07/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
07/08/2026,Mango,20,Vellore,Local,Thirupathur APMC,4000,4000,4000.0,Tamil Nadu,Safeda
18/08/2026,Potato,24,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Red Nanital
30/07/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,I Sort
05/08/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,I Sort
10/08/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,I Sort
15/08/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,I Sort
19/08/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,I Sort
13/07/2026,Coriander(Leaves),43,Vellore,Local,Thirupathur APMC,8000,8000,8000.0,Tamil Nadu,I Sort
30/07/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Bhindi
12/07/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
02/08/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
28/07/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Bhindi
04/08/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
13/07/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
18/07/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
08/08/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
07/08/2026,Bitter gourd,81,Vellore,Local,Thirupathur APMC,5000,5000,5000.0,Tamil Nadu,Bitter Gourd
02/08/2026,Bhindi(Ladies Finger),85,Vellore,Local,Thirupathur APMC,3000,3000,3000.0,Tamil Nadu,Bhindi
19/07/2026,Bottle gourd,82,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Bottle Gourd
16/08/2026,Pumpkin,84,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Pumpkin
19/08/2026,Pumpkin,84,Vellore,Local,Thirupathur APMC,2000,2000,2000.0,Tamil Nadu,Pumpkin
